athlete_id,name,sport,era,grand_slams,masters_titles,career_wins,career_matches,weeks_at_no1,yearend_no1_count,years_in_top5,finals_won,finals_played,h2h_top10_wins,h2h_top10_total,hard_win_pct,clay_win_pct,grass_win_pct,clay_win_rate_std,grass_win_rate_std,career_win_rate,finals_win_rate,h2h_top10,surface_versatility,grand_slam_normalized,weeks_no1_normalized,masters_titles_normalized,career_win_rate_normalized,yearend_no1_normalized,finals_win_rate_normalized,h2h_top10_normalized,surface_versatility_normalized,longevity_normalized,composite_score
atp_100214,Adriano Panatta,tennis,Open Era,2.3333333333333335,1,416,669,0.0,0,0,11,29,17,66,0.525,0.6905,0.5254,0.1724,0.2697,0.6218236173393124,0.3793103448275862,0.25757575757575757,75.22219267891519,9.090909090909092,0.0,2.5,61.30288118756007,0.0,37.93103448275862,36.31818181818181,75.93198746221844,0.0,18.05
atp_100215,Fred Mcnair,tennis,Open Era,0.0,0,73,234,0.0,0,0,0,0,1,12,0.2174,0.3012,0.3889,0.1988,0.2329,0.31196581196581197,0.0,0.08333333333333333,77.73507439783907,0.0,0.0,0.0,4.295529718257324,0.0,0.0,11.75,78.46858067201529,0.0,5.73
atp_100219,Geoff Masters,tennis,Open Era,0.0,0,241,496,0.0,0,0,2,8,4,35,0.5072,0.5,0.5037,0.1908,0.1982,0.48588709677419356,0.25,0.11428571428571428,99.06522296198763,0.0,0.0,0.0,36.29340628977984,0.0,25.0,16.114285714285714,100.0,0.0,12.19
atp_100220,Jiri Hrebec,tennis,Open Era,0.0,0,188,371,0.0,0,0,4,9,4,21,0.4107,0.536,0.5357,0.1625,0.3584,0.5067385444743935,0.4444444444444444,0.19047619047619047,81.24051748957,0.0,0.0,0.0,40.129636286491554,0.0,44.44444444444444,26.857142857142858,82.00710103962804,0.0,13.39
atp_100221,Carlos Kirmayr,tennis,Open Era,0.0,0,152,324,0.0,0,0,1,6,3,18,0.4667,0.4804,0.4286,0.2401,0.2324,0.4691358024691358,0.16666666666666666,0.16666666666666666,93.03143144621346,0.0,0.0,0.0,33.211518709561965,0.0,16.666666666666664,23.5,93.90927377401714,0.0,11.3
atp_100228,Kjell Johansson,tennis,Open Era,0.0,0,125,273,0.0,0,0,1,4,1,19,0.4318,0.4859,0.25,0.1591,0.2357,0.45787545787545786,0.25,0.05263157894736842,67.91622453773125,0.0,0.0,0.0,31.139850961371824,0.0,25.0,7.421052631578946,68.557080383084,0.0,9.35
atp_100229,Dick Stockton,tennis,Open Era,0.0,0,390,660,0.0,0,0,8,19,22,67,0.5207,0.6467,0.5714,0.1439,0.2507,0.5909090909090909,0.42105263157894735,0.3283582089552239,83.53992057849933,0.0,0.0,0.0,55.615255305131996,0.0,42.10526315789473,46.298507462686565,84.32820124026217,0.0,15.88
atp_100231,Erik Van Dillen,tennis,Open Era,0.0,0,187,429,0.0,0,0,2,4,2,25,0.4395,0.4516,0.4688,0.2626,0.2656,0.4358974358974359,0.5,0.08,96.17730794207048,0.0,0.0,0.0,27.09635487454286,0.0,50.0,11.28,97.08483468408963,0.0,12.6
atp_100232,Eddie Dibbs,tennis,Open Era,0.0,2,608,873,0.0,0,2,22,43,34,107,0.6818,0.7386,0.5,0.1922,0.2708,0.6964490263459335,0.5116279069767442,0.3177570093457944,67.64068226444964,0.0,0.0,5.0,75.03239468054096,0.0,51.162790697674424,44.803738317757,68.27893809960341,10.0,18.52
atp_100233,Ricardo Cano,tennis,Open Era,0.0,0,156,315,0.0,0,0,0,3,0,18,0.5,0.4982,0.0,0.1731,0.0,0.49523809523809526,0.0,0.0,25.186710241848687,0.0,0.0,0.0,38.01379430898106,0.0,0.0,0.0,25.42437142801677,0.0,5.33
atp_100235,Antonio Munoz,tennis,Open Era,0.0,0,113,294,0.0,0,0,0,0,0,16,0.2,0.4052,0.2857,0.1638,0.2043,0.3843537414965986,0.0,0.0,73.2420960460479,0.0,0.0,0.0,17.61339381376541,0.0,0.0,0.0,73.93320668561122,0.0,6.2
atp_100236,John James,tennis,Open Era,0.0,0,98,242,0.0,0,0,0,1,1,13,0.3846,0.3478,0.4946,0.1272,0.2174,0.4049586776859504,0.0,0.07692307692307693,80.16939876321729,0.0,0.0,0.0,21.40427085148611,0.0,0.0,10.846153846153847,80.92587526298621,0.0,7.54
atp_100243,Steve Krulevitz,tennis,Open Era,0.0,0,126,331,0.0,0,0,0,0,0,20,0.4138,0.3878,0.4,0.2063,0.2592,0.3806646525679758,0.0,0.0,96.62272067058201,0.0,0.0,0.0,16.93467865633372,0.0,0.0,0.0,97.53445031629028,0.0,7.55
atp_100244,John Alexander,tennis,Open Era,0.0,0,597,1030,0.0,0,0,9,31,24,95,0.5714,0.6261,0.6009,0.1731,0.21,0.579611650485437,0.2903225806451613,0.25263157894736843,92.89189460759188,0.0,0.0,0.0,53.536762700569604,0.0,29.03225806451613,35.62105263157895,93.76842026917507,0.0,14.79
atp_100249,Paolo Bertolucci,tennis,Open Era,0.0,0,205,357,0.0,0,0,6,12,3,19,0.3333,0.6124,0.375,0.2433,0.1768,0.5742296918767507,0.5,0.15789473684210525,60.91278975454273,0.0,0.0,0.0,52.54659495046632,0.0,50.0,22.26315789473684,61.48756135936383,0.0,13.56
atp_100252,Tim Gullikson,tennis,Open Era,0.0,0,276,500,0.0,0,0,4,10,14,59,0.5682,0.4638,0.6481,0.1735,0.1782,0.552,0.4,0.23728813559322035,76.00501912828084,0.0,0.0,0.0,48.45679686923133,0.0,40.0,33.45762711864407,76.7222006429489,0.0,13.92
atp_100253,Tom Gullikson,tennis,Open Era,0.0,0,216,440,0.0,0,0,1,5,8,50,0.5,0.451,0.5464,0.1732,0.227,0.4909090909090909,0.2,0.16,87.61426377067471,0.0,0.0,0.0,37.21734811006021,0.0,20.0,22.56,88.4409898358511,0.0,11.56
atp_100255,Roscoe Tanner,tennis,Open Era,2.3333333333333335,1,604,906,0.0,0,2,17,43,34,96,0.6698,0.6242,0.7342,0.2706,0.2773,0.6666666666666666,0.3953488372093023,0.3541666666666667,85.65117170313792,9.090909090909092,0.0,2.5,69.55306378624697,0.0,39.53488372093023,49.9375,86.45937407923986,10.0,20.7
atp_100257,Ross Case,tennis,Open Era,0.0,0,297,575,0.0,0,0,4,10,8,35,0.497,0.48,0.5988,0.2107,0.2111,0.5165217391304348,0.4,0.22857142857142856,83.31987907068768,0.0,0.0,0.0,41.92953936002325,0.0,40.0,32.22857142857143,84.10608342612663,0.0,13.65
atp_100259,Peter Feigl,tennis,Open Era,0.0,0,119,244,0.0,0,0,3,6,1,8,0.4935,0.5119,0.4902,0.1856,0.2523,0.48770491803278687,0.5,0.125,96.96421500133671,0.0,0.0,0.0,36.62784735790813,0.0,50.0,17.625,97.8791669792566,0.0,13.92
atp_100261,Brian Gottfried,tennis,Open Era,0.0,0,702,1034,0.0,0,2,25,53,29,110,0.7131,0.6381,0.6514,0.1916,0.2944,0.6789168278529981,0.4716981132075472,0.2636363636363636,89.61017598658887,0.0,0.0,0.0,71.80683707255493,0.0,47.16981132075472,37.17272727272727,90.45573543096273,10.0,18.17
atp_100266,John Feaver,tennis,Open Era,0.0,0,71,246,0.0,0,0,0,1,1,15,0.2143,0.2979,0.3235,0.1787,0.2192,0.2886178861788618,0.0,0.06666666666666667,85.17284119222565,0.0,0.0,0.0,0.0,0.0,0.0,9.4,85.97653005324317,0.0,5.63
atp_100270,Anand Amritraj,tennis,Open Era,0.0,0,111,306,0.0,0,0,0,0,0,23,0.358,0.3556,0.4561,0.2751,0.2876,0.3627450980392157,0.0,0.0,85.11210055979464,0.0,0.0,0.0,13.637855644362146,0.0,0.0,0.0,85.91521627367966,0.0,6.52
atp_100271,Jean Francois Caujolle,tennis,Open Era,0.0,0,85,203,0.0,0,0,0,2,2,12,0.3333,0.4459,0.2917,0.196,0.2279,0.4187192118226601,0.0,0.16666666666666666,79.28754349071181,0.0,0.0,0.0,23.93592115150413,0.0,0.0,23.5,80.03569882554575,0.0,8.37
atp_100272,Sandy Mayer,tennis,Open Era,0.0,0,372,578,0.0,0,0,12,24,14,72,0.6545,0.5921,0.6279,0.2951,0.2716,0.643598615916955,0.5,0.19444444444444445,91.8703469019571,0.0,0.0,0.0,65.30902521760295,0.0,50.0,27.416666666666668,92.7372332641988,0.0,16.97
atp_100273,Kim Warwick,tennis,Open Era,0.0,0,291,567,0.0,0,0,3,12,11,44,0.4597,0.5157,0.5776,0.2638,0.203,0.5132275132275133,0.25,0.25,84.68860753671392,0.0,0.0,0.0,41.323470735607735,0.0,25.0,35.25,85.48772718071793,0.0,12.77
atp_100276,Terry Moor,tennis,Open Era,0.0,0,237,465,0.0,0,0,2,6,7,53,0.5185,0.568,0.4815,0.2346,0.2731,0.5096774193548387,0.3333333333333333,0.1320754716981132,88.73212265038565,0.0,0.0,0.0,40.67032775957514,0.0,33.33333333333333,18.62264150943396,89.56939680480313,0.0,12.71
atp_100279,Mike Cahill,tennis,Open Era,0.0,0,100,256,0.0,0,0,0,1,0,20,0.4521,0.4261,0.0,0.209,0.0,0.390625,0.0,0.0,34.09433432248393,0.0,0.0,0.0,18.767174133184245,0.0,0.0,0.0,34.416047633150015,0.0,3.94
atp_100280,Wojtek Fibak,tennis,Open Era,0.0,0,545,859,0.0,0,0,15,34,19,99,0.6389,0.6568,0.5897,0.2481,0.2769,0.6344586728754366,0.4411764705882353,0.1919191919191919,90.97915751701315,0.0,0.0,0.0,63.627466979141964,0.0,44.11764705882353,27.06060606060606,91.83763463786157,0.0,16.31
atp_100281,Sashi Menon,tennis,Open Era,0.0,0,102,289,0.0,0,0,0,1,0,15,0.3099,0.3898,0.2766,0.2121,0.3025,0.35294117647058826,0.0,0.0,84.8957749525319,0.0,0.0,0.0,11.834139252688448,0.0,0.0,0.0,85.69684942324038,0.0,6.33
atp_100282,Guillermo Vilas,tennis,Open Era,9.333333333333334,4,945,1243,0.0,0,10,63,103,51,130,0.6923,0.7952,0.7216,0.239,0.3752,0.7602574416733708,0.6116504854368932,0.3923076923076923,86.23574973583878,36.36363636363637,0.0,10.0,86.77180771512883,0.0,61.165048543689316,55.31538461538461,87.04946817606049,50.0,34.53
atp_100284,Jimmy Connors,tennis,Open Era,18.666666666666668,2,1279,1581,76.0,5,16,110,162,115,227,0.8199,0.7704,0.8208,0.2605,0.2638,0.8089816571790006,0.6790123456790124,0.5066079295154186,92.51180021575392,72.72727272727273,20.159151193633953,5.0,95.73604366538136,62.5,67.90123456790124,71.431718061674,93.38473931588655,80.0,56.39
atp_100285,Rod Frawley,tennis,Open Era,0.0,0,113,258,0.0,0,0,1,2,0,23,0.4068,0.375,0.5234,0.2361,0.2161,0.437984496124031,0.5,0.0,79.71435917394292,0.0,0.0,0.0,27.48033027813708,0.0,50.0,0.0,80.46654193119836,0.0,11.08
atp_100286,Harold Solomon,tennis,Open Era,0.0,2,588,926,0.0,0,1,22,38,22,104,0.6452,0.6917,0.125,0.2202,0.1529,0.6349892008639308,0.5789473684210527,0.21153846153846154,18.315859873076125,0.0,0.0,5.0,63.72507302610904,0.0,57.89473684210527,29.826923076923073,18.48868788202709,5.0,13.93
